population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,626,Musculoskeletal disorders,3,Rate,2010,17.088655487508404,18.577890404377122,15.029571346053817
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,626,Musculoskeletal disorders,1,Number,2010,325.2605222904157,349.6399382231568,304.7572110972773
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,626,Musculoskeletal disorders,3,Rate,2010,1.0667701502310836,1.146728311196881,0.9995246074651848
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,626,Musculoskeletal disorders,1,Number,2015,71.90525781224534,78.1380346562542,66.14576270734428
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,626,Musculoskeletal disorders,3,Rate,2015,3.182944638731395,3.4588435680120395,2.9279959100332467
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,626,Musculoskeletal disorders,1,Number,2015,99.62628345383574,108.47250374875809,91.58599474983988
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,626,Musculoskeletal disorders,3,Rate,2015,5.174720410809721,5.63420474698759,4.757097223203317
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,626,Musculoskeletal disorders,1,Number,2015,118.33247150219633,127.2469586669301,108.36376990513463
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,626,Musculoskeletal disorders,3,Rate,2015,8.551670395047259,9.195904010773498,7.831250638386715
1,All Population,1,Deaths,101,Canada,3,Both,20,75-79 years,626,Musculoskeletal disorders,1,Number,2015,134.8131658539428,144.84182390527974,123.72640320470757
1,All Population,1,Deaths,101,Canada,3,Both,20,75-79 years,626,Musculoskeletal disorders,3,Rate,2015,13.459007734132339,14.46021399926928,12.352166104107805
1,All Population,1,Deaths,101,Canada,3,Both,21,80+ years,626,Musculoskeletal disorders,1,Number,2015,548.8566219079653,609.1969805944567,442.3663507436948
1,All Population,1,Deaths,101,Canada,3,Both,21,80+ years,626,Musculoskeletal disorders,3,Rate,2015,36.61427458344461,40.63958533533203,29.510299021812628
1,All Population,1,Deaths,101,Canada,3,Both,26,70+ years,626,Musculoskeletal disorders,1,Number,2015,802.0022592641046,873.4896903695467,681.5302858614425
1,All Population,1,Deaths,101,Canada,3,Both,26,70+ years,626,Musculoskeletal disorders,3,Rate,2015,20.64666067836281,22.48702548501089,17.54524303599877
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,626,Musculoskeletal disorders,1,Number,2015,162.8188843539379,181.4767930355569,134.20212014479216
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,626,Musculoskeletal disorders,3,Rate,2015,21.69679276140318,24.183093902899024,17.883402164781295
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,626,Musculoskeletal disorders,1,Number,2015,170.67989834096403,193.35750685343567,136.69814186460928
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,626,Musculoskeletal disorders,3,Rate,2015,35.95854721216871,40.73622674139934,28.799329246346
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,626,Musculoskeletal disorders,1,Number,2015,386.0377375540273,433.1396139857602,300.9286123947674
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,626,Musculoskeletal disorders,3,Rate,2015,51.568284948600734,57.860320024848775,40.19910729838565
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,626,Musculoskeletal disorders,1,Number,2015,973.5338005301844,1049.3281545211462,846.5204894953517
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,626,Musculoskeletal disorders,3,Rate,2015,12.065491219853735,13.004848550944237,10.491351741326387
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,626,Musculoskeletal disorders,1,Number,2015,217.95875495603204,233.46144588290383,202.8880224374831
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,626,Musculoskeletal disorders,3,Rate,2015,6.586876952717389,7.055379893064569,6.131428119257936
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,626,Musculoskeletal disorders,1,Number,2015,683.6697877619085,750.5966117227423,568.2920137712332
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,626,Musculoskeletal disorders,3,Rate,2015,27.33934258904533,30.015686346536615,22.725488727492174
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,626,Musculoskeletal disorders,1,Number,2015,297.63205020788047,323.73726890575324,259.1298643075865
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,626,Musculoskeletal disorders,3,Rate,2015,16.9872979100498,18.47724876284953,14.789792293233342
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,626,Musculoskeletal disorders,1,Number,2015,337.08878791879096,365.06357768926586,313.02108564786994
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,626,Musculoskeletal disorders,3,Rate,2015,1.0598354953750277,1.147790586843529,0.9841646155563091
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,626,Musculoskeletal disorders,1,Number,2019,81.64959482380137,89.12313562463075,75.51064978957733
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,626,Musculoskeletal disorders,3,Rate,2019,3.2483798410919213,3.5457101503406236,3.0041456187693427
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,626,Musculoskeletal disorders,1,Number,2019,107.20810885759232,117.4692984488897,99.22487018248988
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,626,Musculoskeletal disorders,3,Rate,2019,5.079997941508634,5.566218830550362,4.701716517946146
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,626,Musculoskeletal disorders,1,Number,2019,136.26835115708454,148.6485509926454,124.89112552960275
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,626,Musculoskeletal disorders,3,Rate,2019,7.901349271577469,8.619199617032448,7.241655126451674
1,All Population,1,Deaths,101,Canada,3,Both,20,75-79 years,626,Musculoskeletal disorders,1,Number,2019,147.3836384850598,162.05003319424506,133.3648801693469
1,All Population,1,Deaths,101,Canada,3,Both,20,75-79 years,626,Musculoskeletal disorders,3,Rate,2019,12.527021750604252,13.77360683571554,11.335483177242171
1,All Population,1,Deaths,101,Canada,3,Both,21,80+ years,626,Musculoskeletal disorders,1,Number,2019,580.7780545765143,645.9582316483923,474.59877466747156
1,All Population,1,Deaths,101,Canada,3,Both,21,80+ years,626,Musculoskeletal disorders,3,Rate,2019,35.541193981269814,39.52994889167065,29.043465022157303
1,All Population,1,Deaths,101,Canada,3,Both,26,70+ years,626,Musculoskeletal disorders,1,Number,2019,864.4300442186587,952.829805005854,741.6812127143766
1,All Population,1,Deaths,101,Canada,3,Both,26,70+ years,626,Musculoskeletal disorders,3,Rate,2019,19.060270695260048,21.009443310521398,16.353717433204896
