population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,974,Diabetes and kidney diseases,1,Number,2015,2443.518907496586,2688.7728293051036,2075.4724409402443
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,974,Diabetes and kidney diseases,3,Rate,2015,514.7963577029777,566.4660318242014,437.25696160198027
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,974,Diabetes and kidney diseases,1,Number,2015,5609.142458234556,6251.068737832576,4613.332853991698
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,974,Diabetes and kidney diseases,3,Rate,2015,749.2890680488241,835.0398485607254,616.2653026741722
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,974,Diabetes and kidney diseases,1,Number,2015,11818.308442231955,12695.12248758693,10473.914212236936
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,974,Diabetes and kidney diseases,3,Rate,2015,146.4702064433885,157.3370013712211,129.8084564669696
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,974,Diabetes and kidney diseases,1,Number,2015,2076.2485940105234,2159.013688437504,1971.9141350799964
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,974,Diabetes and kidney diseases,3,Rate,2015,62.74578882944432,65.24701202224762,59.5927232733378
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,974,Diabetes and kidney diseases,1,Number,2015,9088.471382920627,9938.83964723194,7765.0129469304875
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,974,Diabetes and kidney diseases,3,Rate,2015,363.43983191331773,397.44529730175657,310.5159142097944
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,974,Diabetes and kidney diseases,1,Number,2015,3479.3289246860704,3709.749216458021,3131.442822342001
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,974,Diabetes and kidney diseases,3,Rate,2015,198.5820980281328,211.7332964226499,178.726558763604
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,974,Diabetes and kidney diseases,1,Number,2015,2716.754417936494,2800.224666689839,2624.0603312241587
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,974,Diabetes and kidney diseases,3,Rate,2015,8.541704344790254,8.804141825973675,8.250266341421332
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,974,Diabetes and kidney diseases,1,Number,2019,721.4821657196715,752.8822338986979,686.3057063759048
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,974,Diabetes and kidney diseases,3,Rate,2019,28.703732429887495,29.952965187279304,27.304258229680297
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,974,Diabetes and kidney diseases,1,Number,2019,992.0158116775816,1032.2892389249657,942.0118354746835
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,974,Diabetes and kidney diseases,3,Rate,2019,47.00612980646988,48.914464257047364,44.636718584829964
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,974,Diabetes and kidney diseases,1,Number,2019,1372.3997352148933,1443.7989265452334,1298.8918301971148
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,974,Diabetes and kidney diseases,3,Rate,2019,79.57687574610057,83.71686822138103,75.3146121549174
1,All Population,1,Deaths,101,Canada,3,Both,20,75-79 years,974,Diabetes and kidney diseases,1,Number,2019,1613.4954783003993,1708.4784311560259,1498.6893810546292
1,All Population,1,Deaths,101,Canada,3,Both,20,75-79 years,974,Diabetes and kidney diseases,3,Rate,2019,137.14068372127764,145.2138560800918,127.38262311100478
